[2024-12-06 13:31:43,946, 4287805165, INFO, Establising Connection With SQL Database ]
[2024-12-06 13:31:43,949, 4287805165, INFO, Successfully connected to the SQLite database. ]
[2024-12-06 13:31:43,951, 4287805165, INFO, Reading New_Delhi_Reviews table  ]
[2024-12-06 13:31:44,339, 4287805165, INFO, Successfully read the New_Delhi_Reviews as pandas dataframe ]
[2024-12-06 17:40:36,339, 1589442515, INFO, Establising Connection With SQL Database ]
[2024-12-06 17:40:36,343, 1589442515, INFO, Successfully connected to the SQLite database. ]
[2024-12-06 17:40:36,344, 1589442515, INFO, Reading New_Delhi_Reviews table  ]
[2024-12-06 17:40:37,059, 1589442515, INFO, Successfully read the New_Delhi_Reviews as pandas dataframe ]
[2024-12-06 19:54:45,958, 684587357, INFO, Initiating data ingestion ]
[2024-12-06 19:54:45,960, 1589442515, INFO, Establising Connection With SQL Database ]
[2024-12-06 19:54:45,961, 1589442515, INFO, Successfully connected to the SQLite database. ]
[2024-12-06 19:54:45,962, 1589442515, INFO, Reading New_Delhi_Reviews table  ]
[2024-12-06 19:54:46,397, 1589442515, INFO, Successfully read the New_Delhi_Reviews as pandas dataframe ]
[2024-12-06 19:57:53,523, 1281613317, INFO, Initiating data ingestion ]
[2024-12-06 19:57:53,525, 1589442515, INFO, Establising Connection With SQL Database ]
[2024-12-06 19:57:53,527, 1589442515, INFO, Successfully connected to the SQLite database. ]
[2024-12-06 19:57:53,528, 1589442515, INFO, Reading New_Delhi_Reviews table  ]
[2024-12-06 19:57:53,918, 1589442515, INFO, Successfully read the New_Delhi_Reviews as pandas dataframe ]
[2024-12-06 19:58:06,928, 3482073804, INFO, Initiating data ingestion ]
[2024-12-06 19:58:06,930, 1589442515, INFO, Establising Connection With SQL Database ]
[2024-12-06 19:58:06,931, 1589442515, INFO, Successfully connected to the SQLite database. ]
[2024-12-06 19:58:06,933, 1589442515, INFO, Reading New_Delhi_Reviews table  ]
[2024-12-06 19:58:07,327, 1589442515, INFO, Successfully read the New_Delhi_Reviews as pandas dataframe ]
[2024-12-06 19:58:59,157, 3482073804, INFO, Initiating data ingestion ]
[2024-12-06 19:58:59,159, 1589442515, INFO, Establising Connection With SQL Database ]
[2024-12-06 19:58:59,160, 1589442515, INFO, Successfully connected to the SQLite database. ]
[2024-12-06 19:58:59,161, 1589442515, INFO, Reading New_Delhi_Reviews table  ]
[2024-12-06 19:58:59,540, 1589442515, INFO, Successfully read the New_Delhi_Reviews as pandas dataframe ]
[2024-12-06 20:00:12,450, 1302022090, INFO, Initiating data ingestion ]
[2024-12-06 20:00:12,452, 1589442515, INFO, Establising Connection With SQL Database ]
[2024-12-06 20:00:12,454, 1589442515, INFO, Successfully connected to the SQLite database. ]
[2024-12-06 20:00:12,455, 1589442515, INFO, Reading New_Delhi_Reviews table  ]
[2024-12-06 20:00:12,894, 1589442515, INFO, Successfully read the New_Delhi_Reviews as pandas dataframe ]
[2024-12-06 20:00:14,080, 1302022090, INFO, succesfully ingested the raw data as a csv file into artifacts\raw_data.csv ]
[2024-12-06 20:00:14,081, 1302022090, INFO, Initiating train test split ]
[2024-12-06 20:00:15,357, 1302022090, INFO, train and test data split successful and stored respectively as csv files at artifacts\train_data.csv, artifacts\test_data.csv ]
[2024-12-11 18:10:33,698, word2vec, INFO, collecting all words and their counts ]
[2024-12-11 18:10:33,700, word2vec, INFO, PROGRESS: at sentence #0, processed 0 words, keeping 0 word types ]
[2024-12-11 18:10:33,820, word2vec, INFO, PROGRESS: at sentence #10000, processed 407873 words, keeping 45074 word types ]
[2024-12-11 18:10:33,932, word2vec, INFO, PROGRESS: at sentence #20000, processed 808292 words, keeping 69250 word types ]
[2024-12-11 18:10:34,062, word2vec, INFO, PROGRESS: at sentence #30000, processed 1216627 words, keeping 90083 word types ]
[2024-12-11 18:10:34,185, word2vec, INFO, PROGRESS: at sentence #40000, processed 1621499 words, keeping 108581 word types ]
[2024-12-11 18:10:34,294, word2vec, INFO, PROGRESS: at sentence #50000, processed 2025370 words, keeping 125156 word types ]
[2024-12-11 18:10:34,403, word2vec, INFO, PROGRESS: at sentence #60000, processed 2428035 words, keeping 140773 word types ]
[2024-12-11 18:10:34,504, word2vec, INFO, PROGRESS: at sentence #70000, processed 2828048 words, keeping 155388 word types ]
[2024-12-11 18:10:34,610, word2vec, INFO, PROGRESS: at sentence #80000, processed 3240046 words, keeping 170201 word types ]
[2024-12-11 18:10:34,716, word2vec, INFO, PROGRESS: at sentence #90000, processed 3644180 words, keeping 184495 word types ]
[2024-12-11 18:10:34,819, word2vec, INFO, PROGRESS: at sentence #100000, processed 4040927 words, keeping 197609 word types ]
[2024-12-11 18:10:34,855, word2vec, INFO, collected 201843 word types from a corpus of 4170053 raw words and 103304 sentences ]
[2024-12-11 18:10:34,856, word2vec, INFO, Creating a fresh vocabulary ]
[2024-12-11 18:10:35,849, utils, INFO, FastText lifecycle event {'msg': 'effective_min_count=1 retains 201843 unique words (100.00% of original 201843, drops 0)', 'datetime': '2024-12-11T18:10:35.849347', 'gensim': '4.3.3', 'python': '3.9.21 | packaged by conda-forge | (main, Dec  5 2024, 13:41:22) [MSC v.1929 64 bit (AMD64)]', 'platform': 'Windows-10-10.0.19045-SP0', 'event': 'prepare_vocab'} ]
[2024-12-11 18:10:35,850, utils, INFO, FastText lifecycle event {'msg': 'effective_min_count=1 leaves 4170053 word corpus (100.00% of original 4170053, drops 0)', 'datetime': '2024-12-11T18:10:35.850340', 'gensim': '4.3.3', 'python': '3.9.21 | packaged by conda-forge | (main, Dec  5 2024, 13:41:22) [MSC v.1929 64 bit (AMD64)]', 'platform': 'Windows-10-10.0.19045-SP0', 'event': 'prepare_vocab'} ]
[2024-12-11 18:10:37,476, word2vec, INFO, deleting the raw counts dictionary of 201843 items ]
[2024-12-11 18:10:37,481, word2vec, INFO, sample=0.001 downsamples 29 most-common words ]
[2024-12-11 18:10:37,496, utils, INFO, FastText lifecycle event {'msg': 'downsampling leaves estimated 3937826.8948733485 word corpus (94.4%% of prior 4170053)', 'datetime': '2024-12-11T18:10:37.496898', 'gensim': '4.3.3', 'python': '3.9.21 | packaged by conda-forge | (main, Dec  5 2024, 13:41:22) [MSC v.1929 64 bit (AMD64)]', 'platform': 'Windows-10-10.0.19045-SP0', 'event': 'prepare_vocab'} ]
[2024-12-11 18:10:42,033, fasttext, INFO, estimated required memory for 201843 words, 2000000 buckets and 500 dimensions: 4951844772 bytes ]
[2024-12-11 18:10:42,034, word2vec, INFO, resetting layer weights ]
[2024-12-11 18:11:01,699, utils, INFO, FastText lifecycle event {'update': False, 'trim_rule': 'None', 'datetime': '2024-12-11T18:11:01.699734', 'gensim': '4.3.3', 'python': '3.9.21 | packaged by conda-forge | (main, Dec  5 2024, 13:41:22) [MSC v.1929 64 bit (AMD64)]', 'platform': 'Windows-10-10.0.19045-SP0', 'event': 'build_vocab'} ]
[2024-12-11 18:11:01,701, utils, INFO, FastText lifecycle event {'msg': 'training model with 3 workers on 201843 vocabulary and 500 features, using sg=1 hs=0 sample=0.001 negative=5 window=5 shrink_windows=True', 'datetime': '2024-12-11T18:11:01.701732', 'gensim': '4.3.3', 'python': '3.9.21 | packaged by conda-forge | (main, Dec  5 2024, 13:41:22) [MSC v.1929 64 bit (AMD64)]', 'platform': 'Windows-10-10.0.19045-SP0', 'event': 'train'} ]
[2024-12-11 18:11:02,908, word2vec, INFO, EPOCH 0 - PROGRESS: at 0.91% examples, 31329 words/s, in_qsize 6, out_qsize 0 ]
[2024-12-17 21:20:01,234, data_ingestion, INFO, Initiating data ingestion ]
[2024-12-17 21:20:01,236, data_ingestion, INFO, Establising Connection With SQL Database ]
[2024-12-17 21:20:01,239, data_ingestion, INFO, Successfully connected to the SQLite database. ]
[2024-12-17 21:20:01,240, data_ingestion, INFO, Reading New_Delhi_Reviews table  ]
[2024-12-17 21:20:01,571, data_ingestion, INFO, Successfully read the New_Delhi_Reviews as pandas dataframe ]
[2024-12-17 21:20:02,993, data_ingestion, INFO, succesfully ingested the raw data as a csv file into artifacts\raw_data.csv ]
[2024-12-17 21:20:02,994, data_ingestion, INFO, Initiating train test split ]
[2024-12-17 21:20:04,472, data_ingestion, INFO, train and test data split successful and stored respectively as csv files at artifacts\train_data.csv, artifacts\test_data.csv ]
[2024-12-17 21:20:04,505, data_transformation, INFO, Initiating the DataTransformation ]
[2024-12-17 21:20:04,507, data_transformation, INFO, Initiatig data transformation pipeline ]
[2024-12-17 21:20:05,859, data_transformation, INFO, getting set of stopwords from NLTK from English language ]
[2024-12-17 21:20:05,862, data_transformation, INFO, WordNetLemmatizer from NLTK library is instantiated ]
[2024-12-17 21:20:05,864, data_transformation, INFO, Loading Gensim Word2Vec model for embedding generation ]
[2024-12-17 21:20:05,865, keyedvectors, INFO, loading projection weights from ft_reviews_vectors.bin ]
[2024-12-17 21:20:07,168, utils, INFO, KeyedVectors lifecycle event {'msg': 'loaded (106574, 25) matrix of type float32 from ft_reviews_vectors.bin', 'binary': True, 'encoding': 'utf8', 'datetime': '2024-12-17T21:20:07.168721', 'gensim': '4.3.3', 'python': '3.9.21 | packaged by conda-forge | (main, Dec  5 2024, 13:41:22) [MSC v.1929 64 bit (AMD64)]', 'platform': 'Windows-10-10.0.19045-SP0', 'event': 'load_word2vec_format'} ]
[2024-12-17 21:20:07,169, data_transformation, INFO, Numerical and text pipelines created ]
[2024-12-17 21:20:07,172, data_transformation, INFO, getting set of stopwords from NLTK from English language ]
[2024-12-17 21:20:07,176, data_transformation, INFO, WordNetLemmatizer from NLTK library is instantiated ]
[2024-12-17 21:20:07,177, data_transformation, INFO, Loading Gensim Word2Vec model for embedding generation ]
[2024-12-17 21:20:07,178, keyedvectors, INFO, loading projection weights from ft_reviews_vectors.bin ]
[2024-12-17 21:20:08,469, utils, INFO, KeyedVectors lifecycle event {'msg': 'loaded (106574, 25) matrix of type float32 from ft_reviews_vectors.bin', 'binary': True, 'encoding': 'utf8', 'datetime': '2024-12-17T21:20:08.469247', 'gensim': '4.3.3', 'python': '3.9.21 | packaged by conda-forge | (main, Dec  5 2024, 13:41:22) [MSC v.1929 64 bit (AMD64)]', 'platform': 'Windows-10-10.0.19045-SP0', 'event': 'load_word2vec_format'} ]
[2024-12-17 21:20:08,487, data_transformation, INFO, Transforming all the letters into lowercase ]
[2024-12-17 21:20:08,593, data_transformation, INFO, Transforming all letters into lowercase is successful ]
[2024-12-17 21:20:08,594, data_transformation, INFO, Splitting the sentences into words (Tokenization) ]
[2024-12-17 21:20:09,600, data_transformation, INFO, Splitting the sentences into words is successful (Tokenization) ]
[2024-12-17 21:20:09,602, data_transformation, INFO, Removing punctuations from text ]
[2024-12-17 21:20:16,500, data_transformation, INFO, Removing punctuations from text successful ]
[2024-12-17 21:20:16,500, data_transformation, INFO, Removing the stopwords from the tokenized words ]
[2024-12-17 21:20:17,852, data_transformation, INFO, Removing the stopwords from the tokenized words is successful ]
[2024-12-17 21:20:17,856, data_transformation, INFO, Initiating the lemmatization of the remaining words after stopword removal ]
[2024-12-17 21:20:43,208, data_transformation, INFO, Lemmatization successful ]
[2024-12-17 21:20:43,211, data_transformation, INFO, Generating embeddings for the text data ]
[2024-12-17 21:21:13,622, data_transformation, INFO, Successfully generated embeddings ]
[2024-12-17 21:21:13,691, data_transformation, INFO, Transforming all the letters into lowercase ]
[2024-12-17 21:21:13,739, data_transformation, INFO, Transforming all letters into lowercase is successful ]
[2024-12-17 21:21:13,740, data_transformation, INFO, Splitting the sentences into words (Tokenization) ]
[2024-12-17 21:21:14,436, data_transformation, INFO, Splitting the sentences into words is successful (Tokenization) ]
[2024-12-17 21:21:14,437, data_transformation, INFO, Removing punctuations from text ]
[2024-12-17 21:21:17,246, data_transformation, INFO, Removing punctuations from text successful ]
[2024-12-17 21:21:17,247, data_transformation, INFO, Removing the stopwords from the tokenized words ]
[2024-12-17 21:21:17,791, data_transformation, INFO, Removing the stopwords from the tokenized words is successful ]
[2024-12-17 21:21:17,794, data_transformation, INFO, Initiating the lemmatization of the remaining words after stopword removal ]
[2024-12-17 21:21:27,382, data_transformation, INFO, Lemmatization successful ]
[2024-12-17 21:21:27,478, data_transformation, INFO, Generating embeddings for the text data ]
[2024-12-17 21:21:40,144, data_transformation, INFO, Successfully generated embeddings ]
[2024-12-17 21:21:44,032, data_transformation, INFO, Saved fitted preprocessor to artifacts\preprocessor.joblib ]
[2024-12-17 21:21:44,034, data_transformation, INFO, Returning the input train feature as an array and test feature as array respectively ]
[2024-12-18 10:48:37,125, data_ingestion, INFO, Initiating data ingestion ]
[2024-12-18 10:48:37,126, data_ingestion, INFO, Establising Connection With SQL Database ]
[2024-12-18 10:48:37,130, data_ingestion, INFO, Successfully connected to the SQLite database. ]
[2024-12-18 10:48:37,132, data_ingestion, INFO, Reading New_Delhi_Reviews table  ]
[2024-12-18 10:48:37,486, data_ingestion, INFO, Successfully read the New_Delhi_Reviews as pandas dataframe ]
[2024-12-18 10:48:39,025, data_ingestion, INFO, succesfully ingested the raw data as a csv file into artifacts\raw_data.csv ]
[2024-12-18 10:48:39,028, data_ingestion, INFO, Initiating train test split ]
[2024-12-18 10:48:40,723, data_ingestion, INFO, train and test data split successful and stored respectively as csv files at artifacts\train_data.csv, artifacts\test_data.csv ]
[2024-12-18 10:48:40,748, data_transformation, INFO, Initiating the DataTransformation ]
[2024-12-18 10:48:40,749, data_transformation, INFO, Initiatig data transformation pipeline ]
[2024-12-18 10:48:42,116, data_transformation, INFO, getting set of stopwords from NLTK from English language ]
[2024-12-18 10:48:42,119, data_transformation, INFO, WordNetLemmatizer from NLTK library is instantiated ]
[2024-12-18 10:48:42,121, data_transformation, INFO, Loading Gensim Word2Vec model for embedding generation ]
[2024-12-18 10:48:42,122, keyedvectors, INFO, loading projection weights from ft_reviews_vectors.bin ]
[2024-12-18 10:48:43,255, utils, INFO, KeyedVectors lifecycle event {'msg': 'loaded (106574, 25) matrix of type float32 from ft_reviews_vectors.bin', 'binary': True, 'encoding': 'utf8', 'datetime': '2024-12-18T10:48:43.255579', 'gensim': '4.3.3', 'python': '3.9.21 | packaged by conda-forge | (main, Dec  5 2024, 13:41:22) [MSC v.1929 64 bit (AMD64)]', 'platform': 'Windows-10-10.0.19045-SP0', 'event': 'load_word2vec_format'} ]
[2024-12-18 10:48:43,256, data_transformation, INFO, Numerical and text pipelines created ]
[2024-12-18 10:48:43,259, data_transformation, INFO, getting set of stopwords from NLTK from English language ]
[2024-12-18 10:48:43,262, data_transformation, INFO, WordNetLemmatizer from NLTK library is instantiated ]
[2024-12-18 10:48:43,263, data_transformation, INFO, Loading Gensim Word2Vec model for embedding generation ]
[2024-12-18 10:48:43,264, keyedvectors, INFO, loading projection weights from ft_reviews_vectors.bin ]
[2024-12-18 10:48:44,369, utils, INFO, KeyedVectors lifecycle event {'msg': 'loaded (106574, 25) matrix of type float32 from ft_reviews_vectors.bin', 'binary': True, 'encoding': 'utf8', 'datetime': '2024-12-18T10:48:44.369629', 'gensim': '4.3.3', 'python': '3.9.21 | packaged by conda-forge | (main, Dec  5 2024, 13:41:22) [MSC v.1929 64 bit (AMD64)]', 'platform': 'Windows-10-10.0.19045-SP0', 'event': 'load_word2vec_format'} ]
[2024-12-18 10:48:44,386, data_transformation, INFO, Transforming all the letters into lowercase ]
[2024-12-18 10:48:44,482, data_transformation, INFO, Transforming all letters into lowercase is successful ]
[2024-12-18 10:48:44,484, data_transformation, INFO, Splitting the sentences into words (Tokenization) ]
[2024-12-18 10:48:45,410, data_transformation, INFO, Splitting the sentences into words is successful (Tokenization) ]
[2024-12-18 10:48:45,411, data_transformation, INFO, Removing punctuations from text ]
[2024-12-18 10:48:52,200, data_transformation, INFO, Removing punctuations from text successful ]
[2024-12-18 10:48:52,201, data_transformation, INFO, Removing the stopwords from the tokenized words ]
[2024-12-18 10:48:53,380, data_transformation, INFO, Removing the stopwords from the tokenized words is successful ]
[2024-12-18 10:48:53,384, data_transformation, INFO, Initiating the lemmatization of the remaining words after stopword removal ]
[2024-12-18 10:49:13,629, data_transformation, INFO, Lemmatization successful ]
[2024-12-18 10:49:13,633, data_transformation, INFO, Generating embeddings for the text data ]
[2024-12-18 10:49:48,394, data_transformation, INFO, Successfully generated embeddings ]
[2024-12-18 10:49:48,472, data_transformation, INFO, Transforming all the letters into lowercase ]
[2024-12-18 10:49:48,514, data_transformation, INFO, Transforming all letters into lowercase is successful ]
[2024-12-18 10:49:48,515, data_transformation, INFO, Splitting the sentences into words (Tokenization) ]
[2024-12-18 10:49:48,911, data_transformation, INFO, Splitting the sentences into words is successful (Tokenization) ]
[2024-12-18 10:49:48,912, data_transformation, INFO, Removing punctuations from text ]
[2024-12-18 10:49:52,054, data_transformation, INFO, Removing punctuations from text successful ]
[2024-12-18 10:49:52,055, data_transformation, INFO, Removing the stopwords from the tokenized words ]
[2024-12-18 10:49:54,304, data_transformation, INFO, Removing the stopwords from the tokenized words is successful ]
[2024-12-18 10:49:54,316, data_transformation, INFO, Initiating the lemmatization of the remaining words after stopword removal ]
[2024-12-18 10:50:04,919, data_transformation, INFO, Lemmatization successful ]
[2024-12-18 10:50:05,015, data_transformation, INFO, Generating embeddings for the text data ]
[2024-12-18 10:50:18,884, data_transformation, INFO, Successfully generated embeddings ]
[2024-12-18 10:50:22,873, data_transformation, INFO, Saved fitted preprocessor to artifacts\preprocessor.joblib ]
[2024-12-18 10:50:22,875, data_transformation, INFO, Returning the input train feature as an array and test feature as array respectively ]
[2024-12-18 11:29:59,664, data_ingestion, INFO, Initiating data ingestion ]
[2024-12-18 11:29:59,666, data_ingestion, INFO, Establising Connection With SQL Database ]
[2024-12-18 11:29:59,669, data_ingestion, INFO, Successfully connected to the SQLite database. ]
[2024-12-18 11:29:59,670, data_ingestion, INFO, Reading New_Delhi_Reviews table  ]
[2024-12-18 11:29:59,999, data_ingestion, INFO, Successfully read the New_Delhi_Reviews as pandas dataframe ]
[2024-12-18 11:30:01,584, data_ingestion, INFO, succesfully ingested the raw data as a csv file into artifacts\raw_data.csv ]
[2024-12-18 11:30:01,586, data_ingestion, INFO, Initiating train test split ]
[2024-12-18 11:30:03,221, data_ingestion, INFO, train and test data split successful and stored respectively as csv files at artifacts\train_data.csv, artifacts\test_data.csv ]
[2024-12-18 11:30:03,244, data_transformation, INFO, Initiating the DataTransformation ]
[2024-12-18 11:30:03,245, data_transformation, INFO, Initiatig data transformation pipeline ]
[2024-12-18 11:30:04,804, data_transformation, INFO, getting set of stopwords from NLTK from English language ]
[2024-12-18 11:30:04,806, data_transformation, INFO, WordNetLemmatizer from NLTK library is instantiated ]
[2024-12-18 11:30:04,808, data_transformation, INFO, Loading Gensim Word2Vec model for embedding generation ]
[2024-12-18 11:30:04,809, keyedvectors, INFO, loading projection weights from ft_reviews_vectors.bin ]
[2024-12-18 11:30:06,098, utils, INFO, KeyedVectors lifecycle event {'msg': 'loaded (106574, 25) matrix of type float32 from ft_reviews_vectors.bin', 'binary': True, 'encoding': 'utf8', 'datetime': '2024-12-18T11:30:06.098858', 'gensim': '4.3.3', 'python': '3.9.21 | packaged by conda-forge | (main, Dec  5 2024, 13:41:22) [MSC v.1929 64 bit (AMD64)]', 'platform': 'Windows-10-10.0.19045-SP0', 'event': 'load_word2vec_format'} ]
[2024-12-18 11:30:06,099, data_transformation, INFO, Numerical and text pipelines created ]
[2024-12-18 11:30:06,103, data_transformation, INFO, getting set of stopwords from NLTK from English language ]
[2024-12-18 11:30:06,106, data_transformation, INFO, WordNetLemmatizer from NLTK library is instantiated ]
[2024-12-18 11:30:06,107, data_transformation, INFO, Loading Gensim Word2Vec model for embedding generation ]
[2024-12-18 11:30:06,109, keyedvectors, INFO, loading projection weights from ft_reviews_vectors.bin ]
[2024-12-18 11:30:07,455, utils, INFO, KeyedVectors lifecycle event {'msg': 'loaded (106574, 25) matrix of type float32 from ft_reviews_vectors.bin', 'binary': True, 'encoding': 'utf8', 'datetime': '2024-12-18T11:30:07.455232', 'gensim': '4.3.3', 'python': '3.9.21 | packaged by conda-forge | (main, Dec  5 2024, 13:41:22) [MSC v.1929 64 bit (AMD64)]', 'platform': 'Windows-10-10.0.19045-SP0', 'event': 'load_word2vec_format'} ]
[2024-12-18 11:30:07,476, data_transformation, INFO, Transforming all the letters into lowercase ]
[2024-12-18 11:30:07,574, data_transformation, INFO, Transforming all letters into lowercase is successful ]
[2024-12-18 11:30:07,575, data_transformation, INFO, Splitting the sentences into words (Tokenization) ]
[2024-12-18 11:30:08,774, data_transformation, INFO, Splitting the sentences into words is successful (Tokenization) ]
[2024-12-18 11:30:08,775, data_transformation, INFO, Removing punctuations from text ]
[2024-12-18 11:30:16,255, data_transformation, INFO, Removing punctuations from text successful ]
[2024-12-18 11:30:16,256, data_transformation, INFO, Removing the stopwords from the tokenized words ]
[2024-12-18 11:30:18,106, data_transformation, INFO, Removing the stopwords from the tokenized words is successful ]
[2024-12-18 11:30:18,110, data_transformation, INFO, Initiating the lemmatization of the remaining words after stopword removal ]
[2024-12-18 11:30:41,834, data_transformation, INFO, Lemmatization successful ]
[2024-12-18 11:30:41,837, data_transformation, INFO, Generating embeddings for the text data ]
[2024-12-18 11:31:17,451, data_transformation, INFO, Successfully generated embeddings ]
[2024-12-18 11:31:17,521, data_transformation, INFO, Transforming all the letters into lowercase ]
[2024-12-18 11:31:17,566, data_transformation, INFO, Transforming all letters into lowercase is successful ]
[2024-12-18 11:31:17,567, data_transformation, INFO, Splitting the sentences into words (Tokenization) ]
[2024-12-18 11:31:17,966, data_transformation, INFO, Splitting the sentences into words is successful (Tokenization) ]
[2024-12-18 11:31:17,967, data_transformation, INFO, Removing punctuations from text ]
[2024-12-18 11:31:20,884, data_transformation, INFO, Removing punctuations from text successful ]
[2024-12-18 11:31:20,885, data_transformation, INFO, Removing the stopwords from the tokenized words ]
[2024-12-18 11:31:21,539, data_transformation, INFO, Removing the stopwords from the tokenized words is successful ]
[2024-12-18 11:31:21,543, data_transformation, INFO, Initiating the lemmatization of the remaining words after stopword removal ]
[2024-12-18 11:31:31,375, data_transformation, INFO, Lemmatization successful ]
[2024-12-18 11:31:31,471, data_transformation, INFO, Generating embeddings for the text data ]
[2024-12-18 11:31:46,600, data_transformation, INFO, Successfully generated embeddings ]
[2024-12-18 11:31:50,844, data_transformation, INFO, Saved fitted preprocessor to artifacts\preprocessor.joblib ]
[2024-12-18 11:31:50,845, data_transformation, INFO, Returning the input train feature as an array and test feature as array respectively ]
[2024-12-18 11:35:08,780, data_ingestion, INFO, Initiating data ingestion ]
[2024-12-18 11:35:08,782, data_ingestion, INFO, Establising Connection With SQL Database ]
[2024-12-18 11:35:08,785, data_ingestion, INFO, Successfully connected to the SQLite database. ]
[2024-12-18 11:35:08,786, data_ingestion, INFO, Reading New_Delhi_Reviews table  ]
[2024-12-18 11:35:09,122, data_ingestion, INFO, Successfully read the New_Delhi_Reviews as pandas dataframe ]
[2024-12-18 11:35:10,639, data_ingestion, INFO, succesfully ingested the raw data as a csv file into artifacts\raw_data.csv ]
[2024-12-18 11:35:10,640, data_ingestion, INFO, Initiating train test split ]
[2024-12-18 11:35:12,450, data_ingestion, INFO, train and test data split successful and stored respectively as csv files at artifacts\train_data.csv, artifacts\test_data.csv ]
[2024-12-18 11:35:12,469, data_transformation, INFO, Initiating the DataTransformation ]
[2024-12-18 11:35:12,470, data_transformation, INFO, Initiatig data transformation pipeline ]
[2024-12-18 11:35:14,053, data_transformation, INFO, getting set of stopwords from NLTK from English language ]
[2024-12-18 11:35:14,055, data_transformation, INFO, WordNetLemmatizer from NLTK library is instantiated ]
[2024-12-18 11:35:14,056, data_transformation, INFO, Loading Gensim Word2Vec model for embedding generation ]
[2024-12-18 11:35:14,056, keyedvectors, INFO, loading projection weights from ft_reviews_vectors.bin ]
[2024-12-18 11:35:15,437, utils, INFO, KeyedVectors lifecycle event {'msg': 'loaded (106574, 25) matrix of type float32 from ft_reviews_vectors.bin', 'binary': True, 'encoding': 'utf8', 'datetime': '2024-12-18T11:35:15.437645', 'gensim': '4.3.3', 'python': '3.9.21 | packaged by conda-forge | (main, Dec  5 2024, 13:41:22) [MSC v.1929 64 bit (AMD64)]', 'platform': 'Windows-10-10.0.19045-SP0', 'event': 'load_word2vec_format'} ]
[2024-12-18 11:35:15,437, data_transformation, INFO, Numerical and text pipelines created ]
[2024-12-18 11:35:15,440, data_transformation, INFO, getting set of stopwords from NLTK from English language ]
[2024-12-18 11:35:15,442, data_transformation, INFO, WordNetLemmatizer from NLTK library is instantiated ]
[2024-12-18 11:35:15,443, data_transformation, INFO, Loading Gensim Word2Vec model for embedding generation ]
[2024-12-18 11:35:15,444, keyedvectors, INFO, loading projection weights from ft_reviews_vectors.bin ]
[2024-12-18 11:35:16,572, utils, INFO, KeyedVectors lifecycle event {'msg': 'loaded (106574, 25) matrix of type float32 from ft_reviews_vectors.bin', 'binary': True, 'encoding': 'utf8', 'datetime': '2024-12-18T11:35:16.572066', 'gensim': '4.3.3', 'python': '3.9.21 | packaged by conda-forge | (main, Dec  5 2024, 13:41:22) [MSC v.1929 64 bit (AMD64)]', 'platform': 'Windows-10-10.0.19045-SP0', 'event': 'load_word2vec_format'} ]
[2024-12-18 11:35:16,589, data_transformation, INFO, Transforming all the letters into lowercase ]
[2024-12-18 11:35:16,697, data_transformation, INFO, Transforming all letters into lowercase is successful ]
[2024-12-18 11:35:16,698, data_transformation, INFO, Splitting the sentences into words (Tokenization) ]
[2024-12-18 11:35:17,544, data_transformation, INFO, Splitting the sentences into words is successful (Tokenization) ]
[2024-12-18 11:35:17,545, data_transformation, INFO, Removing punctuations from text ]
[2024-12-18 11:35:28,143, data_transformation, INFO, Removing punctuations from text successful ]
[2024-12-18 11:35:28,144, data_transformation, INFO, Removing the stopwords from the tokenized words ]
[2024-12-18 11:35:29,479, data_transformation, INFO, Removing the stopwords from the tokenized words is successful ]
[2024-12-18 11:35:29,483, data_transformation, INFO, Initiating the lemmatization of the remaining words after stopword removal ]
[2024-12-18 11:35:54,619, data_transformation, INFO, Lemmatization successful ]
[2024-12-18 11:35:54,622, data_transformation, INFO, Generating embeddings for the text data ]
[2024-12-18 11:36:28,188, data_transformation, INFO, Successfully generated embeddings ]
[2024-12-18 11:36:28,261, data_transformation, INFO, Transforming all the letters into lowercase ]
[2024-12-18 11:36:28,308, data_transformation, INFO, Transforming all letters into lowercase is successful ]
[2024-12-18 11:36:28,309, data_transformation, INFO, Splitting the sentences into words (Tokenization) ]
[2024-12-18 11:36:28,694, data_transformation, INFO, Splitting the sentences into words is successful (Tokenization) ]
[2024-12-18 11:36:28,695, data_transformation, INFO, Removing punctuations from text ]
[2024-12-18 11:36:31,765, data_transformation, INFO, Removing punctuations from text successful ]
[2024-12-18 11:36:31,767, data_transformation, INFO, Removing the stopwords from the tokenized words ]
[2024-12-18 11:36:32,666, data_transformation, INFO, Removing the stopwords from the tokenized words is successful ]
[2024-12-18 11:36:32,671, data_transformation, INFO, Initiating the lemmatization of the remaining words after stopword removal ]
[2024-12-18 11:36:42,179, data_transformation, INFO, Lemmatization successful ]
[2024-12-18 11:36:42,276, data_transformation, INFO, Generating embeddings for the text data ]
[2024-12-18 11:36:56,518, data_transformation, INFO, Successfully generated embeddings ]
[2024-12-18 11:37:00,409, data_transformation, INFO, Saved fitted preprocessor to artifacts\preprocessor.joblib ]
[2024-12-18 11:37:00,410, data_transformation, INFO, Returning the input train feature as an array and test feature as array respectively ]
[2024-12-18 12:55:37,510, data_ingestion, INFO, Initiating data ingestion ]
[2024-12-18 12:55:37,512, data_ingestion, INFO, Establising Connection With SQL Database ]
[2024-12-18 12:55:37,515, data_ingestion, INFO, Successfully connected to the SQLite database. ]
[2024-12-18 12:55:37,516, data_ingestion, INFO, Reading New_Delhi_Reviews table  ]
